,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
83,1329360620873871361,1329360620873871361,1605779244000.0,2020-11-19 09:47:24,-0000,,"Wolves fighting ""for"" their interests in the sheep. Those who reject 2021 budget are betraying trust of the rakyat, Shahidan tells Najib   https://t.co/xQehPUv4C4",en,[],[],1131848152888176641,1131848152888176641,Straigh31044321,StraightTalk,4,09,https://twitter.com/Straigh31044321/status/1329360620873871361,['https://www.freemalaysiatoday.com/category/nation/2020/11/19/those-who-reject-2021-budget-are-traitors-shahidan-tells-najib/'],[],0,,False,0,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
84,1329328146693251072,1329328146693251072,1605771502000.0,2020-11-19 07:38:22,-0000,,"Which rakyat is this...?  Those who reject 2021 budget are betraying trust of the rakyat, Shahidan tells Najib  https://t.co/8Idp2nc9cL",en,[],[],1317475229338193921,1317475229338193921,Mok_x_normal,Mok_x_normal,4,07,https://twitter.com/Mok_x_normal/status/1329328146693251072,['https://newswav.com/A2011_LTw02t?s=A_xcEdXVh'],[],0,,False,1,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
85,1329285100828168192,1329285100828168192,1605761239000.0,2020-11-19 04:47:19,-0000,,"There is no cut in funds for mental healthcare with total of RM24 million allocated under Budget 2021. - Dapatkan rawatan segera kepada sesiapa sahaja...di semua 1001 klinik,4 pusat institusi mental &amp; 66 hospital kerajaan. Serious. Jangan buat main.",in,[],[],902187997499604992,902187997499604992,MisterQ_14,Just call me Q 😎,4,04,https://twitter.com/MisterQ_14/status/1329285100828168192,[],[],0,,False,4,0,1,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
86,1329258339079835648,1329258339079835648,1605754859000.0,2020-11-19 03:00:59,-0000,,"@limkitsiang sir,with due respect,budget 2021 is a peoples budget.a true evil politician,you hv never failed to nitpik,faultfind on almost anything that is constructive and progressive @tsmy",en,[],[],1061552415327977473,1061552415327977473,TaharinJohan,CATS⛄🎄🐹,4,03,https://twitter.com/TaharinJohan/status/1329258339079835648,[],[],0,,False,0,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
87,1329232586166521856,1329232586166521856,1605748719000.0,2020-11-19 01:18:39,-0000,,#JabatanPenerangan #JaPenWPKL #CMSWPKL #Belanjawan2021 #Budget2021 #KesejahteraanRakyat #KelangsunganPerniagaan #KetahananEkonomi #KLCeria #MalaysiaPrihatin #DemiRakyat,und,"['jabatanpenerangan', 'japenwpkl', 'cmswpkl', 'belanjawan2021', 'budget2021', 'kesejahteraanrakyat', 'kelangsunganperniagaan', 'ketahananekonomi', 'klceria', 'malaysiaprihatin', 'demirakyat']",[],1102617935778996225,1102617935778996225,LelakiBerjaya,FAIZUL_01,4,01,https://twitter.com/LelakiBerjaya/status/1329232586166521856,[],[],0,,False,0,0,0,https://twitter.com/JPenerangan/status/1329201469149462531,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
88,1329011682786480128,1329011682786480128,1605696051000.0,2020-11-18 10:40:51,-0000,,"IS JASA SO IMPORTANT THAT IT CANNOT BE TAKEN OUT OF THE #Budget2021 ?   IS IT ABOUT NATIONAL SECURITY?  WILL THE NATION GROUND TO A HALT WITHOUT JASA?  No, i don't think so.",en,['budget2021'],[],47298848,47298848,eddydaud,ايدي بن داود,3,10,https://twitter.com/eddydaud/status/1329011682786480128,[],[],0,,False,44,3,9,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
89,1328967686064197632,1328948359651074048,1605685562000.0,2020-11-18 07:46:02,-0000,,"@aizadfahmy @wanfayhsal Maksudnya maksudnya, kalau BNM print duit 3 kali ganda dr skrg, so budget 2021 tu dekat 1 trillion la kan? Dapat solve problem? Bodo piang.",in,[],[],228946001,228946001,kefiezara,Kefie Roslan 🇲🇾🇲🇾🇲🇾,3,07,https://twitter.com/kefiezara/status/1328967686064197632,[],[],0,,False,2,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,"[{'screen_name': 'aizadfahmy', 'name': 'jemanjeman', 'id': '1333954294031155200'}, {'screen_name': 'wanfayhsal', 'name': 'Wan Ahmad Fayhsal', 'id': '391891588'}]",,,,
90,1328880403411701761,1328880403411701761,1605664752000.0,2020-11-18 01:59:12,-0000,,#JabatanPenerangan #JaPenWPKL #CMSWPKL #Belanjawan2021 #Budget2021 #KesejahteraanRakyat #KelangsunganPerniagaan #KetahananEkonomi #KLCeria #MalaysiaPrihatin #DemiRakyat,und,"['jabatanpenerangan', 'japenwpkl', 'cmswpkl', 'belanjawan2021', 'budget2021', 'kesejahteraanrakyat', 'kelangsunganperniagaan', 'ketahananekonomi', 'klceria', 'malaysiaprihatin', 'demirakyat']",[],1102617935778996225,1102617935778996225,LelakiBerjaya,FAIZUL_01,3,01,https://twitter.com/LelakiBerjaya/status/1328880403411701761,[],[],0,,False,0,0,0,https://twitter.com/saifuddinabd/status/1328592187500752902,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
91,1328652967776378880,1328652967776378880,1605610527000.0,2020-11-17 10:55:27,-0000,,Tidak sokong budget 2021,in,[],[],793982454671478784,793982454671478784,Johnbap06589332,John baptist,2,10,https://twitter.com/Johnbap06589332/status/1328652967776378880,[],[],0,,False,6,0,0,https://twitter.com/TSDMujeebudeen/status/1328651183456587778,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
92,1328209555084349440,1328209555084349440,1605504809000.0,2020-11-16 05:33:29,-0000,,Seminar percukaian budget 2021 start on monday muka masing2 memang monday blues 😅.,in,[],[],1226413266189946880,1226413266189946880,izzatiaina_,A🧸,1,05,https://twitter.com/izzatiaina_/status/1328209555084349440,[],[],0,,False,0,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
93,1328200694520680450,1328200694520680450,1605502697000.0,2020-11-16 04:58:17,-0000,"{'type': 'Point', 'coordinates': [3.1588, 101.7105]}","If I had a penny for every time I thought of you, I’d be in the T20 by now #kitajagakita #staysafe #socialdistancing #malaysiaboleh #budget2021 #rm300billion @ Kuala Lumpur, Malaysia  https://t.co/xVtxFqqdDF",en,"['kitajagakita', 'staysafe', 'socialdistancing', 'malaysiaboleh', 'budget2021', 'rm300billion']",[],302132869,302132869,ImraNQdin,Imran Naqiudin,1,04,https://twitter.com/ImraNQdin/status/1328200694520680450,['https://www.instagram.com/p/CHo5muQMx1i/?igshid=1v8gjos48ig82'],[],0,,False,0,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
94,1328167163375480832,1328167163375480832,1605494702000.0,2020-11-16 02:45:02,-0000,,Ramai pakar kewangan komen budget 2021. Tp realiti nk budget kewangan harian pon xlepas 😂,in,[],[],400625687,400625687,mahmor_,Mahmor Az-Zakwan,1,02,https://twitter.com/mahmor_/status/1328167163375480832,[],[],0,,False,0,1,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
95,1328165120355143681,1328165120355143681,1605494215000.0,2020-11-16 02:36:55,-0000,,@MYParlimen can discuss a lot of things but it's the utmost importance to vote on whether to pass or not #Budget2021. That's what matter to millions of Malaysian. @MuhyiddinYassin @tzafrul_aziz @DrZahidHamidi @anwaribrahim @mohdshafieapdal @PetraJayaMP @weekasiongmp @limkitsiang,en,['budget2021'],[],325975611,325975611,benalsagoff676,Binyamin (Sage Mode)🇲🇾✊🏼,1,02,https://twitter.com/benalsagoff676/status/1328165120355143681,[],[],0,,False,0,0,0,https://twitter.com/msianinsight/status/1328132809576247296,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
96,1328163652050976769,1328163652050976769,1605493865000.0,2020-11-16 02:31:05,-0000,,PN govt must explain this. Why is our most important division within AGC's budget slashed by 37%? To free up funds for what?   Prosecution takes 37pc cut even as overall allocation for AGC rises slightly in Budget 2021 | Malay Mail  https://t.co/kKfcGWpr30,en,[],[],102920853,102920853,ladymissazira,#EndChildMarriage - Azira 🇲🇾 🌺,1,02,https://twitter.com/ladymissazira/status/1328163652050976769,['https://www.malaymail.com/news/malaysia/2020/11/16/prosecution-takes-37pc-cut-even-as-overall-allocation-for-agc-rises-slightl/1922942#.X7Hj--nafk4.twitter'],[],0,,False,9,1,8,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
97,1328148725189906433,1328148725189906433,1605490306000.0,2020-11-16 01:31:46,-0000,,#JabatanPenerangan #JaPenWPKL #CMSWPKL #Belanjawan2021 #Budget2021 #KesejahteraanRakyat #KelangsunganPerniagaan #KetahananEkonomi #KLCeria #MalaysiaPrihatin #DemiRakyat,und,"['jabatanpenerangan', 'japenwpkl', 'cmswpkl', 'belanjawan2021', 'budget2021', 'kesejahteraanrakyat', 'kelangsunganperniagaan', 'ketahananekonomi', 'klceria', 'malaysiaprihatin', 'demirakyat']",[],1102617935778996225,1102617935778996225,LelakiBerjaya,FAIZUL_01,1,01,https://twitter.com/LelakiBerjaya/status/1328148725189906433,[],[],0,,False,0,0,0,https://twitter.com/JPenerangan/status/1327932343034626048,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
98,1328148642264272897,1328148642264272897,1605490286000.0,2020-11-16 01:31:26,-0000,,#JabatanPenerangan #JaPenWPKL #CMSWPKL #Belanjawan2021 #Budget2021 #KesejahteraanRakyat #KelangsunganPerniagaan #KetahananEkonomi #KLCeria #MalaysiaPrihatin #DemiRakyat,und,"['jabatanpenerangan', 'japenwpkl', 'cmswpkl', 'belanjawan2021', 'budget2021', 'kesejahteraanrakyat', 'kelangsunganperniagaan', 'ketahananekonomi', 'klceria', 'malaysiaprihatin', 'demirakyat']",[],1102617935778996225,1102617935778996225,LelakiBerjaya,FAIZUL_01,1,01,https://twitter.com/LelakiBerjaya/status/1328148642264272897,[],[],0,,False,0,0,0,https://twitter.com/JPenerangan/status/1327833193509130240,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
99,1328138828683431936,1328138828683431936,1605487947000.0,2020-11-16 00:52:27,-0000,,"Abah sibuk fikir budget 2021 tak lepas, rakyat tutup mulut disogok wang bantuan berjumlah suku gaji. bila bersuara dikatakan tidak bersyukur. Eh haiwan pun pakai sejuta sebulan, kita manusia Rm500 utk 3 bulan. HAHAHAHAHHAHA",in,[],[],276962088,276962088,oneOwan,Mr.1,1,00,https://twitter.com/oneOwan/status/1328138828683431936,[],[],0,,False,0,0,0,https://twitter.com/datukhensem/status/1327934560139579392,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
100,1328104647781871618,1328104647781871618,1605479797000.0,2020-11-15 22:36:37,-0000,,Calculating budget 2021 lepas Subuh. Semoga Allah swt lembutkan hati boss untuk naikkan gaji tahun depan... 😆,in,[],[],3224700104,3224700104,_lilylindafauzi,Linda.,7,22,https://twitter.com/_lilylindafauzi/status/1328104647781871618,[],[],0,,False,0,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
101,1327939159512629248,1327939159512629248,1605440342000.0,2020-11-15 11:39:02,-0000,,"If the 2021 Budget fails to get approved in Parliament, I'm going to blame all the MP's for not being able to work together.",en,[],[],270994792,270994792,luxentX,Ooi Beng Cheang,7,11,https://twitter.com/luxentX/status/1327939159512629248,[],[],0,,False,0,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
102,1327934214184914944,1327934207042023424,1605439163000.0,2020-11-15 11:19:23,-0000,,"Agak2 klu tag @SyedSaddiq @MuhyiddinYassin @tzafrul_aziz @chedetofficial @anwaribrahim @NajibRazak depa blh bantu x golongan mcm kami ni? #Budget2021 bebaru ni pun x memihak kpd aku. #DakYop thn dpn dh msuk 5thn, nk kna anta sklh,duit lg tu.",in,"['budget2021', 'dakyop']",[],218772719,218772719,M0mMyHanIm,👨‍👩‍👧‍👦🌼🌈M¤Mm¥H@π|M🌈🌼👨‍👩‍👧‍👦,7,11,https://twitter.com/M0mMyHanIm/status/1327934214184914944,[],[],0,,False,0,1,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
103,1327782270552293378,1327782270552293378,1605402936000.0,2020-11-15 01:15:36,-0000,,#JabatanPenerangan #JaPenWPKL #CMSWPKL #Belanjawan2021 #Budget2021 #KesejahteraanRakyat #KelangsunganPerniagaan #KetahananEkonomi #KLCeria #MalaysiaPrihatin #DemiRakyat,und,"['jabatanpenerangan', 'japenwpkl', 'cmswpkl', 'belanjawan2021', 'budget2021', 'kesejahteraanrakyat', 'kelangsunganperniagaan', 'ketahananekonomi', 'klceria', 'malaysiaprihatin', 'demirakyat']",[],1102617935778996225,1102617935778996225,LelakiBerjaya,FAIZUL_01,7,01,https://twitter.com/LelakiBerjaya/status/1327782270552293378,[],[],0,,False,0,0,0,https://twitter.com/JPenerangan/status/1327579110625865730,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
104,1327146295824408578,1327146295824408578,1605251308000.0,2020-11-13 07:08:28,-0000,,"Can I as a voter, my MP not to support the 2021 budget?",en,[],[],793982454671478784,793982454671478784,Johnbap06589332,John baptist,5,07,https://twitter.com/Johnbap06589332/status/1327146295824408578,[],[],0,,False,1,1,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
105,1327081233071841282,1327081233071841282,1605235796000.0,2020-11-13 02:49:56,-0000,,#JabatanPenerangan #JaPenWPKL #CMSWPKL #Belanjawan2021 #Budget2021 #KesejahteraanRakyat #KelangsunganPerniagaan #KetahananEkonomi #KLCeria #MalaysiaPrihatin #DemiRakyat,und,"['jabatanpenerangan', 'japenwpkl', 'cmswpkl', 'belanjawan2021', 'budget2021', 'kesejahteraanrakyat', 'kelangsunganperniagaan', 'ketahananekonomi', 'klceria', 'malaysiaprihatin', 'demirakyat']",[],1102617935778996225,1102617935778996225,LelakiBerjaya,FAIZUL_01,5,02,https://twitter.com/LelakiBerjaya/status/1327081233071841282,[],[],0,,False,0,0,0,https://twitter.com/JPenerangan/status/1326864600655015939,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
106,1326848952226906113,1326848952226906113,1605180416000.0,2020-11-12 11:26:56,-0000,,"Perbahasan Rang Undang-Undang Perbekalan (Belanjawan) 2021   YB Wong Chen, Ahli Parlimen Subang (P104)  12 November 2020  #Belanjawan2021 #Budget2021 (1/n)   https://t.co/UsUsM6GFfQ",in,"['belanjawan2021', 'budget2021']",[],949650217,949650217,WongChenPKR,Wong Chen,4,11,https://twitter.com/WongChenPKR/status/1326848952226906113,['https://www.facebook.com/217285405008524/posts/4475636895839999/?vh=e&extid=0&d=n'],[],0,,False,26,1,10,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
107,1326829752640892928,1326829752640892928,1605175838000.0,2020-11-12 10:10:38,-0000,,Fakta: Budget 2019 - RM314.5b Budget 2021 - RM322.5b Tambahan RM8b - 2.5%  @chedetofficial hang mabuk ka?,in,[],[],2394012344,2394012344,ross65093,ComelComot 🇲🇾,4,10,https://twitter.com/ross65093/status/1326829752640892928,[],[],0,,False,19,0,10,https://twitter.com/501Awani/status/1326734845054054400,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
108,1326774863336525825,1326774863336525825,1605162752000.0,2020-11-12 06:32:32,-0000,,Been watching #ParlimenMalaysia this past few days just to see how the debate on budget 2021 is going. Got a very good insights from both kerajaan and pembangkang.,en,['parlimenmalaysia'],[],1532560686,1532560686,amirasariati,amirasariatizainal,4,06,https://twitter.com/amirasariati/status/1326774863336525825,[],[],0,,False,0,1,1,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
109,1326752867940671488,1326752867940671488,1605157508000.0,2020-11-12 05:05:08,-0000,,I hope people will listen to this even if they disagree with Tun M. He asks very good questions about the ridiculous budget 2021.,en,[],[],587188945,587188945,POVINDELRIC,POVIND ELRIC,4,05,https://twitter.com/POVINDELRIC/status/1326752867940671488,[],[],0,,False,554,7,327,https://twitter.com/501Awani/status/1326734845054054400,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
110,1326340934322118656,1326340934322118656,1605059295000.0,2020-11-11 01:48:15,-0000,,#JabatanPenerangan #JaPenWPKL #CMSWPKL #Belanjawan2021 #Budget2021 #KesejahteraanRakyat #KelangsunganPerniagaan #KetahananEkonomi #KLCeria #MalaysiaPrihatin #DemiRakyat,und,"['jabatanpenerangan', 'japenwpkl', 'cmswpkl', 'belanjawan2021', 'budget2021', 'kesejahteraanrakyat', 'kelangsunganperniagaan', 'ketahananekonomi', 'klceria', 'malaysiaprihatin', 'demirakyat']",[],1102617935778996225,1102617935778996225,LelakiBerjaya,FAIZUL_01,3,01,https://twitter.com/LelakiBerjaya/status/1326340934322118656,[],[],0,,False,0,0,0,https://twitter.com/JPenerangan/status/1326302366048657409,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
111,1326340899341656065,1326340899341656065,1605059287000.0,2020-11-11 01:48:07,-0000,,#JabatanPenerangan #JaPenWPKL #CMSWPKL #Belanjawan2021 #Budget2021 #KesejahteraanRakyat #KelangsunganPerniagaan #KetahananEkonomi #KLCeria #MalaysiaPrihatin #DemiRakyat,und,"['jabatanpenerangan', 'japenwpkl', 'cmswpkl', 'belanjawan2021', 'budget2021', 'kesejahteraanrakyat', 'kelangsunganperniagaan', 'ketahananekonomi', 'klceria', 'malaysiaprihatin', 'demirakyat']",[],1102617935778996225,1102617935778996225,LelakiBerjaya,FAIZUL_01,3,01,https://twitter.com/LelakiBerjaya/status/1326340899341656065,[],[],0,,False,0,0,0,https://twitter.com/JPenerangan/status/1326094792795713537,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
112,1326136523872329728,1326136523872329728,1605010560000.0,2020-11-10 12:16:00,-0000,,"Of all the policy deficits and skewed priorities in Budget 2021, what’s the most problematic for you?",en,[],[],39710437,39710437,SharaadKuttan,Sharaad C. Kuttan,2,12,https://twitter.com/SharaadKuttan/status/1326136523872329728,[],[],0,,False,23,5,21,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
113,1326071313102893056,1326071313102893056,1604995012000.0,2020-11-10 07:56:52,-0000,,"RM8bil to be spent via Selangor State Govt Budget 2021 on rejuvenation of Shah Alam Stadium into a modern sports metropolis city is well&amp; https://t.co/z32ozQxf8H long as it doesn't end up as another White Elephant,as more often than not,sports facilities are left idle,unutilised  https://t.co/cJyf6rhjFH",en,[],[],37527604,37527604,leehuiseng,Lee Hui Seng,2,07,https://twitter.com/leehuiseng/status/1326071313102893056,['http://good.As'],['https://pbs.twimg.com/media/Emcm0krVgAAOh8C.jpg'],1,https://pbs.twimg.com/media/Emcm0krVgAAOh8C.jpg,False,1,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
114,1326043404233445376,1326043404233445376,1604988358000.0,2020-11-10 06:05:58,-0000,,BARISAN Nasional (BN) Backbenchers Club chairman Najib Razak said the coalition will not support Prime Minister Muhyiddin Yassin’s Budget 2021 unless the blanket moratorium on bank loans is extended.   https://t.co/4a2wnAwMYz,en,[],[],1055380561,1055380561,Elill_E,Elill,2,06,https://twitter.com/Elill_E/status/1326043404233445376,['https://www.themalaysianinsight.com/s/283746'],[],0,,False,1,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
115,1326009505411313664,1326009505411313664,1604980276000.0,2020-11-10 03:51:16,-0000,,Click the Link to know better on Budget 2021 components. Yb @akmalnasir #amkmalaysia,en,['amkmalaysia'],[],1130256724307243008,1130256724307243008,sharwinsubra05,Sharwin Subra,2,03,https://twitter.com/sharwinsubra05/status/1326009505411313664,[],[],0,,False,1,0,0,https://twitter.com/akmalnasir/status/1325789342975946752,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
116,1326007220115402752,1326007220115402752,1604979731000.0,2020-11-10 03:42:11,-0000,,Done submit budget for 2021. Fuhh~,en,[],[],1288563974,1288563974,thirahAzemi,Athirah_Azemi 💕,2,03,https://twitter.com/thirahAzemi/status/1326007220115402752,[],[],0,,False,1,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
117,1325993582151438338,1325993582151438338,1604976480000.0,2020-11-10 02:48:00,-0000,,#JabatanPenerangan #JaPenWPKL #CMSWPKL #Belanjawan2021 #Budget2021 #KesejahteraanRakyat #KelangsunganPerniagaan #KetahananEkonomi #KLCeria #MalaysiaPrihatin #DemiRakyat,und,"['jabatanpenerangan', 'japenwpkl', 'cmswpkl', 'belanjawan2021', 'budget2021', 'kesejahteraanrakyat', 'kelangsunganperniagaan', 'ketahananekonomi', 'klceria', 'malaysiaprihatin', 'demirakyat']",[],1102617935778996225,1102617935778996225,LelakiBerjaya,FAIZUL_01,2,02,https://twitter.com/LelakiBerjaya/status/1325993582151438338,[],[],0,,False,0,0,0,https://twitter.com/JPenerangan/status/1325939978161934336,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
118,1325993529433153536,1325993529433153536,1604976467000.0,2020-11-10 02:47:47,-0000,,#JabatanPenerangan #JaPenWPKL #CMSWPKL #Belanjawan2021 #Budget2021 #KesejahteraanRakyat #KelangsunganPerniagaan #KetahananEkonomi #KLCeria #MalaysiaPrihatin #DemiRakyat,und,"['jabatanpenerangan', 'japenwpkl', 'cmswpkl', 'belanjawan2021', 'budget2021', 'kesejahteraanrakyat', 'kelangsunganperniagaan', 'ketahananekonomi', 'klceria', 'malaysiaprihatin', 'demirakyat']",[],1102617935778996225,1102617935778996225,LelakiBerjaya,FAIZUL_01,2,02,https://twitter.com/LelakiBerjaya/status/1325993529433153536,[],[],0,,False,0,0,0,https://twitter.com/saifuddinabd/status/1325702873011818496,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
119,1325976051332182022,1325976051332182022,1604972300000.0,2020-11-10 01:38:20,-0000,,We received all round support on #Sarawak #Budget2021 that will invigorate our #economy &amp; also to help those affected by #COVID19 This showed our state’s #GPS gov’t commitment to move forward despite #economics challenges at local &amp; #global level @UKASSarawak @rtm_swk @SwkNews  https://t.co/7eoMvgdMFD,en,"['sarawak', 'budget2021', 'economy', 'covid19', 'gps', 'economics', 'global']",[],1446004548,1446004548,ybkarimhamzah,Datuk Abdul Karim Rahman Hamzah,2,01,https://twitter.com/ybkarimhamzah/status/1325976051332182022,[],"['https://pbs.twimg.com/media/EmbQL8zU8AA5wUC.jpg', 'https://pbs.twimg.com/media/EmbQL8zVcAEvYmq.jpg', 'https://pbs.twimg.com/media/EmbQL80UcAAhnu_.jpg']",1,https://pbs.twimg.com/media/EmbQL8zU8AA5wUC.jpg,False,5,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
120,1325795768582639616,1325795768582639616,1604929317000.0,2020-11-09 13:41:57,-0000,,Good analysis of Budget 2021 especially on the reskilled workers,en,[],[],105472226,105472226,aZLeeNaa,Nurul Azlina Aman,1,13,https://twitter.com/aZLeeNaa/status/1325795768582639616,[],[],0,,False,0,0,0,https://twitter.com/jalilword/status/1325770742311514112,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
121,1325720055833796610,1325720055833796610,1604911266000.0,2020-11-09 08:41:06,-0000,,"budget 2021 - having very poor endorsement - not satisfying for Indians &amp; Chinese in this country, &amp; we all paying tax too.. #MuhyiddinOut  this is considered racist based budget in history..",en,['muhyiddinout'],[],1898121744,1898121744,DevendranRN,Devendran Panirselvam🇲🇾🏨👨🏽‍⚕️,1,08,https://twitter.com/DevendranRN/status/1325720055833796610,[],[],0,,False,2,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
122,1325687215091970049,1325687215091970049,1604903436000.0,2020-11-09 06:30:36,-0000,,"Make a budget2021 as great and as good as it is, and the opposition will continue to oppose because that is their job. 😉",en,[],[],1093658889701097472,1093658889701097472,AmirAfif14,Ma_pip 🇲🇾,1,06,https://twitter.com/AmirAfif14/status/1325687215091970049,[],[],0,,False,0,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
123,1325651234208931840,1325651234208931840,1604894858000.0,2020-11-09 04:07:38,-0000,,What time are they voting on Budget 2021?,en,[],[],17939414,17939414,jonathanfun,Jonathan Fun,1,04,https://twitter.com/jonathanfun/status/1325651234208931840,[],[],0,,False,0,0,0,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
124,1325634548403634176,1325634548403634176,1604890880000.0,2020-11-09 03:01:20,-0000,,MATTA views the support from #Budget2021 as an oversight.  https://t.co/jT3r51QVsg,en,['budget2021'],[],828978119138701312,828978119138701312,msianinsight,TheMalaysianInsight,1,03,https://twitter.com/msianinsight/status/1325634548403634176,[],"['https://pbs.twimg.com/media/EmWZlR9U8AEvVst.jpg', 'https://pbs.twimg.com/media/EmWZlyDVMAARJzE.jpg']",1,https://pbs.twimg.com/media/EmWZlR9U8AEvVst.jpg,False,7,1,4,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
125,1325632119175929856,1325632119175929856,1604890300000.0,2020-11-09 02:51:40,-0000,,MALAYSIA BUDGET HOTEL ASSOCIATION are disappointed with #Budget2021 as it failed to address the needs to sustain tourism.  https://t.co/sCwIq4BtJk,en,['budget2021'],[],828978119138701312,828978119138701312,msianinsight,TheMalaysianInsight,1,02,https://twitter.com/msianinsight/status/1325632119175929856,[],"['https://pbs.twimg.com/media/EmWXYCwUcAYht0Y.jpg', 'https://pbs.twimg.com/media/EmWXYeTVMAIhjDd.jpg']",1,https://pbs.twimg.com/media/EmWXYCwUcAYht0Y.jpg,False,136,2,67,,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
126,1325612882797625344,1325612882797625344,1604885714000.0,2020-11-09 01:35:14,-0000,,#JabatanPenerangan #JaPenWPKL #CMSWPKL #Belanjawan2021 #Budget2021 #KesejahteraanRakyat #KelangsunganPerniagaan #KetahananEkonomi #KLCeria #MalaysiaPrihatin #DemiRakyat,und,"['jabatanpenerangan', 'japenwpkl', 'cmswpkl', 'belanjawan2021', 'budget2021', 'kesejahteraanrakyat', 'kelangsunganperniagaan', 'ketahananekonomi', 'klceria', 'malaysiaprihatin', 'demirakyat']",[],1102617935778996225,1102617935778996225,LelakiBerjaya,FAIZUL_01,1,01,https://twitter.com/LelakiBerjaya/status/1325612882797625344,[],[],0,,False,0,0,0,https://twitter.com/JPenerangan/status/1325264275959545856,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
127,1325612809124683778,1325612809124683778,1604885697000.0,2020-11-09 01:34:57,-0000,,#JabatanPenerangan #JaPenWPKL #CMSWPKL #Belanjawan2021 #Budget2021 #KesejahteraanRakyat #KelangsunganPerniagaan #KetahananEkonomi #KLCeria #MalaysiaPrihatin #DemiRakyat,und,"['jabatanpenerangan', 'japenwpkl', 'cmswpkl', 'belanjawan2021', 'budget2021', 'kesejahteraanrakyat', 'kelangsunganperniagaan', 'ketahananekonomi', 'klceria', 'malaysiaprihatin', 'demirakyat']",[],1102617935778996225,1102617935778996225,LelakiBerjaya,FAIZUL_01,1,01,https://twitter.com/LelakiBerjaya/status/1325612809124683778,[],[],0,,False,0,0,0,https://twitter.com/JPenerangan/status/1325286928074334210,Budget 2021,,"4.1093195,109.45547,1050km",,,,,[],,,,
